"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42463576.16,44781456.95,47911119.78,57829787.23,109503546.1,127190758,141882254.2,141223029.4,168514513.4,189514434.2,215043969.8,244396761.9,284874919.6,322417837.2,356013395.7,398988955,450382328,508223602.4,540096397.6,589239753.6,624337145.3,870030468.6,897031250,1052121055,1226829563,1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774351760,2886170572,3295011382,3697351597,4109424800,4379136462,4754175869,5300962660,5607762625,3742769967,NA
NA,NA,NA,NA,NA,NA,NA,NA,44425424090,49164893255,55582823711,65781993991,79687086014,1.07908e+11,2.01523e+11,2.22828e+11,2.8169e+11,3.27513e+11,3.49638e+11,4.58975e+11,5.94417e+11,6.15464e+11,6.14556e+11,6.22071e+11,6.3435e+11,6.50889e+11,6.68547e+11,6.15589e+11,5.83499e+11,6.05931e+11,8.00911e+11,5.60573e+11,6.1253e+11,6.21841e+11,6.55963e+11,7.39588e+11,8.36066e+11,8.796e+11,8.60091e+11,9.33774e+11,1.04643e+12,1.04116e+12,1.03574e+12,1.14851e+12,1.35662e+12,1.63256e+12,1.90802e+12,2.25902e+12,2.81772e+12,2.54694e+12,2.97246e+12,3.28758e+12,3.55745e+12,3.50865e+12,3.52466e+12,3.09551e+12,3.10514e+12,3.22552e+12,3.36828e+12,3.40615e+12,3.03558e+12,NA
1.304e+10,1.416e+10,1.52e+10,1.696e+10,2.008e+10,2.184e+10,2.432e+10,2.656e+10,2.936e+10,3.248e+10,3.552e+10,3.92e+10,4.52e+10,5.528e+10,7.2e+10,8.8e+10,89025974026,81814159292,1.025e+11,1.34561e+11,2.05139e+11,2.63959e+11,1.84609e+11,1.56159e+11,1.84261e+11,1.9522e+11,1.3455e+11,1.47541e+11,1.81612e+11,2.21401e+11,2.61254e+11,3.13143e+11,3.63158e+11,5.00736e+11,5.27813e+11,3.60074e+11,4.10976e+11,5.00413e+11,5.26502e+11,6.00233e+11,7.07907e+11,7.56706e+11,7.72106e+11,7.29336e+11,7.82241e+11,8.77476e+11,9.75387e+11,1.0527e+12,1.10999e+12,9.00045e+11,1.0578e+12,1.18049e+12,1.20109e+12,1.27444e+12,1.31535e+12,1.17187e+12,1.07849e+12,1.15891e+12,1.22241e+12,1.26943e+12,1.07392e+12,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31020000,34918000,41749000,45144000,43879000,55989000,62983000,70688000,72798000,78476000,82507000,91063000,99461000,108071000,120230000,110858000,110705600,112279400,114326300,115347500,122824000,131738200,131398500,132440200,136559500,141515800,148346700,151898900,149769600,160407100,172188500,180436300,184840400,182142800,183814300,201510900,213204100,221588900,239462200,244462400,NA
3.30056e+11,3.16327e+11,3.23058e+11,3.46356e+11,3.94304e+11,4.35013e+11,4.50148e+11,4.62298e+11,4.88167e+11,5.45562e+11,5.99309e+11,6.44499e+11,7.22357e+11,9.2176e+11,1.17168e+12,1.29461e+12,1.39161e+12,1.56107e+12,1.69182e+12,2.01295e+12,2.37732e+12,2.67698e+12,2.63702e+12,2.54559e+12,2.57745e+12,2.73102e+12,2.82994e+12,2.91255e+12,3.11464e+12,3.17991e+12,3.6468e+12,3.50036e+12,3.66027e+12,3.92234e+12,4.31518e+12,4.86955e+12,5.33263e+12,5.63984e+12,5.45998e+12,5.33773e+12,5.81985e+12,5.8779e+12,6.02231e+12,6.79505e+12,8.07311e+12,9.61788e+12,1.14204e+13,1.41407e+13,1.6925e+13,1.65018e+13,2.00416e+13,2.3826e+13,2.53878e+13,2.69221e+13,2.78158e+13,2.63804e+13,2.6558e+13,2.9186e+13,3.09856e+13,3.17711e+13,3.05353e+13,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4699646643,4938775510,2436849342,2682456897,3559607241,4707036096,4642018354,3912986091,3765747305,3863621186,3772857145,3709637830,4018365247,4946292775,5682788267,6258600714,6861222332,8336478142,9909548411,9401731496,9407168702,10494632699,9745251126,10817712139,11362272838,10064515432,10672471861,11307058382,12683070061,12606338449,12263710123,NA
NA,NA,NA,NA,NA,NA,NA,275494520.1,343771964.7,339913833.1,359772363.3,395218567.2,486617332.4,563683660.3,538747268.3,830710615.2,939227993.7,1049838493,1222702356,1595423286,1759687480,1538980654,1333739017,1297751826,1232922697,1392205230,1852141547,2090606071,2169027633,2181810276,2681959313,2724101611,2830692639,2818306754,2081864106,2706416623,2780435257,2697102922,2920367497,3440743432,2961476518,3468327017,3908139487,4714051055,5454228771,6247496491,6905876385,8156532186,9838404005,10232036863,10689167195,12995113407,12442036265,13242691430,14364937997,13104764334,14026048691,15365714371,17070866299,17280251194,17465392916,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250721821.6,264579879.8,295118249.3,345602025.4,376094108.5,474620439.6,527936988.8,625573345.5,793675169.9,1001300838,1250242108,1243469361,1234518125,1165771369,1101828569,1117835286,1435079200,1751247763,2019474244,2118574772,2547163582,2750041434,3021910217,2709178327,2998570147,3720400535,3822882801,3793418418,4010571223,4121350732,4069515579,4088368978,4470446391,5448415500,6098092551,6416184181,6778324050,7925371475,9090406767,8696366907,9035932122,9638916481,9462238211,10551661177,11626281387,11091434484,11721521913,13221298308,14864712990,15215714309,14647384608,NA
NA,584351384.4,612517344.7,659976659.6,475197381.9,402619413.7,317816210,328182434.5,531186357.4,551379225.9,578992638.8,559378375.7,634525053.1,667038769.1,1000557950,1128484859,1155595925,1000350727,916914661.4,919525191.6,1010596805,1064867669,1302701537,1427209836,1354699245,1310837294,1590096759,1448003804,1392547743,1674823311,2036373523,2137184858,2216073328,2809748387,3821535780,4879259321,5759624742,5633071709,4613070975,5643818689,6849321646,6220271055,6110633154,7754647428,9390855298,10588433069,11863016315,15591182545,23013015832,29455165595,37796052939,54118601975,58318677645,60572254371,63264891867,63045306514,60291738935,61449391917,67144726168,68697761477,79852046611,NA
NA,NA,NA,NA,NA,23810561532,24818595393,26868450259,29559954296,32796053520,37041383288,42465895767,50670955869,67263577202,1.02538e+11,1.19311e+11,1.47273e+11,1.70439e+11,1.83193e+11,2.28497e+11,2.73629e+11,2.67035e+11,3.06279e+11,3.44206e+11,3.64417e+11,3.97322e+11,4.46509e+11,3.90484e+11,3.58478e+11,3.60488e+11,5.0714e+11,2.62771e+11,2.89372e+11,2.97115e+11,3.18545e+11,3.71194e+11,4.27896e+11,4.52411e+11,4.61255e+11,5.01593e+11,5.32014e+11,5.37955e+11,5.23457e+11,5.71742e+11,6.79294e+11,8.02027e+11,9.29931e+11,1.13989e+12,1.40737e+12,1.37256e+12,1.57952e+12,1.56563e+12,1.69994e+12,1.57182e+12,1.54766e+12,1.38587e+12,1.4039e+12,1.38469e+12,1.32022e+12,1.34354e+12,1.19575e+12,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984297589.4,1159869246,1284685051,1707710053,2073234418,2257174481,2721903149,3680711744,4545674528,4159330370,4143033276,4544516982,4087725813,4464260489,4587928884,4052913386,4374128319,4844592067,5504166667,5542674317,4769860741,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310099100,2552401933,2725736633,2098734600,2186505475,2896178867,3020611600,3204461567,3576966800,2560785660,2379018326,1317611864,768401634.2,925817092.2,1452165005,1345719472,1180934203,1124440249,1057408589,1136896124,1267997934,1396555720,1595297356,1992066808,2523471532,3414055566,4234999823,5623216449,4583850368,7189481824,10409797649,12292770631,12582122604,12226514722,11619892396,11181350461,11480847745,13178094459,14206359007,13312981595,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.284e+09,1.239e+09,1.21e+09,1.061e+09,9.9e+08,9.38e+08,9.39e+08,7.95e+08,7.99e+08,7.29e+08,7.46e+08,7.72e+08,8.32e+08,9.1e+08,1.23e+09,1.56e+09,1.302e+09,1.182e+09,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3633406065,2639953231,2729550591,2796549978,2899922842,3856799844,4648832184,5263877520,5976408044,5656473652,5398568544,5677003239,6303391144,7631120533,8542070110,9176889070,10450843291,12556195189,11914471497,11104648673,14381552433,16350804543,16974320551,17716084108,15950969019,11936999283,13219084261,14845870051,15384701798,14019446610,NA
NA,159213140,164271590.8,168186331.3,224495789.3,255340526.7,266533659.2,282615367.5,311396000.3,295062138.1,309405316.1,335569088.7,391669449.3,493237544.4,613010958.1,703378653.4,775046377.6,799029666.6,804629876.8,951900945.2,1047924649,1105495368,1108776010,1165170626,1074373735,1009723326,1186628779,1344665271,1414951854,1450647019,1506914408,2133688270,2164292208,1847350612,1944876755,2091731421,2132081882,2072001067,2032345832,1985924387,1779523344,1746064719,1777058593,2051147607,2362501023,2936019526,3919577286,4346206809,5206444407,4714592493,5628882266,6764635687,6728208836,7223063170,6592537782,6166857629,6398744505,6799075419,7354430040,7889662452,7913680231,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704033525.4,823634464.9,1015365145,1211141231,1131788192,1142393555,1078408830,1090276947,1040557089,1076121094,1462900255,1880852914,2134517068,2181930255,2653480001,2856890681,3224267548,3263368410,3558137040,4040345933,4421943910,4187367602,4169664285,4343710333,4663313620,4613630623,4841310240,5816553827,6578844486,6488750453,7028803366,8150138757,9990370016,9128843109,10003670690,11518393367,11668685524,12129642296,12803445934,11692287066,12232463656,13259351418,14181951059,14045808843,10920606198,NA
162956740.9,174576508.5,183116337.7,190816183.7,194736105.3,229455410.9,260394792.1,269814968.2,245169806.8,265810632.4,290531621.3,365386929.8,406062874.3,444281703.9,548621017.6,613220652.9,670317634.2,806290840.6,949034016.8,1058269066,1237655461,1237685692,1180104216,1223186840,1208008985,1131347798,1183654828,1183094128,1379924257,1590215583,1880771556,2203545857,1799517082,2070636936,1181802596,1397457932,2281034131,2663234934,1750584265,1775921718,1743506531,1716502862,3495748398,3208837077,3476094499,3655909664,3998020177,4432937046,5321012192,6191127665,6959655571,8004000737,6028487929,5518880769,6047813437,6373212641,5433040160,8943543677,9880675786,11025357838,12182348213,NA
1916241997,1901868548,2001502679,2510126748,2674441396,2956356984,3143538482,3188945512,3330393310,3664575983,3864170913,4244340334,5043268549,7662996767,9496074114,9298800799,11050125905,13139397879,16358376511,21213672089,24488033442,25004557094,26804401816,30346788438,33943505718,31200161095,27734562640,32181695507,35271880250,38848567631,44024178343,49143148094,59167550163,66894837030,74478356958,88705342903,1.00855e+11,1.00005e+11,72167498981,79148421053,93789736842,92783947368,1.00846e+11,1.10202e+11,1.24749e+11,1.43534e+11,1.62691e+11,1.93548e+11,2.30814e+11,2.02258e+11,2.55017e+11,2.97952e+11,3.14443e+11,3.23277e+11,3.38062e+11,3.01355e+11,3.01255e+11,3.19112e+11,3.58792e+11,3.65276e+11,3.37006e+11,NA
5.83846e+11,6.04324e+11,6.47422e+11,6.83726e+11,7.35285e+11,7.9833e+11,8.76223e+11,9.27524e+11,1.01448e+12,1.09921e+12,1.16139e+12,1.26433e+12,1.39243e+12,1.55697e+12,1.70596e+12,1.85908e+12,2.08037e+12,2.29389e+12,2.57071e+12,2.87092e+12,3.13177e+12,3.51399e+12,3.65808e+12,3.97548e+12,4.39397e+12,4.70477e+12,4.95824e+12,5.28783e+12,5.74521e+12,6.20814e+12,6.55867e+12,6.77009e+12,7.11439e+12,7.43755e+12,7.86724e+12,8.24581e+12,8.70436e+12,9.23547e+12,9.69995e+12,1.03124e+13,1.10006e+13,1.13245e+13,1.1701e+13,1.2358e+13,1.32449e+13,1.42146e+13,1.514e+13,1.59274e+13,1.62728e+13,1.58302e+13,1.6616e+13,1.73422e+13,1.80318e+13,1.86379e+13,1.93393e+13,1.98015e+13,2.028e+13,2.11994e+13,2.23444e+13,2.31827e+13,2.26053e+13,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2422096075,2249854740,2118741469,2297400688,1951229618,1608219310,1809073862,2300105497,2495059627,2535113565,2789944498,2996885561,3429538534,3251230621,3666501464,3978497753,3989208662,4154955686,3873098656,3868541599,3922247990,3557333364,3349184760,4926471294,6609198833,7248394160,8001779551,8839526452,8607475308,8938868165,11431334447,12523402329,13042007432,12043276397,12435416060,11335179562,10721994677,12895153160,13682062249,12496781720,10619194505,NA
NA,NA,NA,NA,NA,159594492.3,164206536.3,180036767.5,215507162.4,263108841.1,358815683.7,413985777.7,506808997,542293400,637403479.7,816652167.3,798313524.7,837620127.3,846004692.3,1047225724,1182463959,972564157,904599871.5,823857894.3,796066192.9,854820894.1,1201321509,1488093105,2072775508,2185082944,2529440424,2653780677,2923883290,2822243775,3038728391,3628440524,3606968436,3291131295,3556304834,3647802046,3420032042,3297734886,3740056751,4915353825,5895008985,6238629462,6979155409,8819917187,9067619729,8704438061,9364350065,10351448025,9659151909,10151382877,10635035550,8738203042,8724568971,9173670000,9846920284,9438127994,NA,NA
449526872.6,485785234.9,531736492.9,586294761.5,582816358.3,673383604.2,702296184.4,665586975.1,641214210.7,625867922.7,649916708.2,693573595.3,742779740.4,946385033,1026136974,1048690933,1064517575,1291457973,1774365275,2109278102,2508524186,2170893039,2017611927,1803099732,1461243212,1440581534,1904097020,2233005823,2280356338,2179567108,3512356353,3285796980,3386232592,3052673623,1938058161,2302537682,2405687081,2290318800,2643363407,2537790023,2241753120,2448714681,2782192987,3394084885,3760443966,4383315657,4756361480,5731485267,7297600897,7352131669,7851191899,8772951262,9426913349,10224897935,10862944204,9683867894,10398862245,11185102400,12808660528,12916455161,13741378450,NA
4196092258,4467200336,4909302954,5165489010,5552822484,5874422512,6366792664,5203135937,5200895982,6634187316,12545849083,9181769912,12274416018,15162871287,24846641318,27778934625,36308883249,36035407725,36527862209,47259911894,64201788123,1.64475e+11,1.42769e+11,97094911791,73484359521,73745821156,54805852581,52676041931,49648470440,44003061108,54035795388,49118433048,47794925815,27752204320,33833042988,44062465800,51075815093,54457835193,54604050168,59372613486,69448756933,74030364472,95385819321,1.04912e+11,1.36386e+11,1.76134e+11,2.36104e+11,2.75626e+11,3.39476e+11,2.95009e+11,3.61457e+11,4.04994e+11,4.55502e+11,5.08693e+11,5.46676e+11,4.86803e+11,4.0465e+11,3.75746e+11,3.9719e+11,4.4812e+11,4.32294e+11,NA
223854666.7,240524723.4,265291588.7,292916241.1,341973758.9,566542872.4,606671444,657171436.7,695899980.4,747971449.6,776585681.1,826571413.4,880842890.1,1093571442,1520900045,1590428523,1847871372,2239857061,2142128604,1527852636,2189347368,2448290110,2465165180,2743341724,3105517091,2683816289,2885710609,3851213728,2630904262,1013184746,1009455484,1488804124,1792800000,1756454248,3863185119,4140470000,4308351903,4389965591,4635267225,4855717875,5107329007,5323146566,5224213018,5322454926,5795568205,6321335612,6763418646,7423421958,8496946608,8298679909,8758592272,9774262742,10532006608,10982979274,11880434071,12756706583,13286083645,13785876629,13025239912,12611218627,12621505383,NA
12276734172,13493833740,14647057370,15891241386,18699380731,21000586933,22867203317,25087562181,27817605743,34035946604,38164716625,44579122807,54706557264,71840909664,87243413395,1.0025e+11,1.09169e+11,1.27017e+11,1.5586e+11,1.79669e+11,1.95152e+11,1.64134e+11,1.5848e+11,1.53445e+11,1.43913e+11,1.43846e+11,2.00862e+11,2.45046e+11,2.61911e+11,2.58337e+11,3.18331e+11,3.275e+11,3.62963e+11,3.5355e+11,3.7913e+11,4.52302e+11,4.5049e+11,4.16813e+11,4.38008e+11,4.4705e+11,4.17479e+11,4.31587e+11,4.73862e+11,5.8007e+11,6.5838e+11,6.85348e+11,7.33955e+11,8.48559e+11,9.5187e+11,8.71519e+11,8.47381e+11,9.05271e+11,8.38923e+11,8.77173e+11,8.92168e+11,7.65573e+11,7.8406e+11,8.3387e+11,9.14043e+11,9.10194e+11,9.13865e+11,NA
5163271598,5632460937,6066976683,6510239503,7159202706,8058681060,8696460205,9514496703,10159934137,11063065083,12814123115,14583114840,17358610850,22534253703,27145693810,32877805200,35942270686,41508030431,46523091010,53132244624,64439382896,63596654761,62647195538,61627240831,62057955033,65416879914,78693253276,94230055659,1.019e+11,1.02634e+11,1.19792e+11,1.21872e+11,1.30838e+11,1.20579e+11,1.27131e+11,1.5203e+11,1.6352e+11,1.61357e+11,1.54163e+11,1.62284e+11,1.71247e+11,1.73972e+11,1.95524e+11,2.28859e+11,2.64512e+11,3.08884e+11,3.45581e+11,4.00937e+11,4.6225e+11,3.8619e+11,4.28757e+11,4.98283e+11,5.09506e+11,5.22762e+11,4.9841e+11,3.85802e+11,3.68827e+11,3.98394e+11,4.37e+11,4.04941e+11,3.62198e+11,NA
508334414,531959561.6,574091101.2,496947904.4,496098775.3,735267082.3,906811943.8,841974025.5,772228643.4,788641965.4,865975308.6,882765471.6,1024098805,972101725,1217953547,1575789254,1452792989,1382400000,1604162497,1851250008,1945916583,2275583317,2395429852,2447174803,2581207388,2619913956,2850784523,2957255380,3487009748,3525228153,3627562403,3921476085,3401211581,3660041667,4066775510,4401104418,4521580381,4918691917,4856255044,5033642384,5494252208,6007055042,6050875807,6330473097,7273938315,8130258041,9043715356,10325618017,12545438605,12854985464,16002656434,21621710003,21703106502,22162208956,22731602970,24360795410,24524098184,28971589213,33111525183,34186180695,33657175561,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47564520.39,66055407.67,96927201.48,98491843.64,104654365.2,86529661.37,99723394.96,109359680.2,124021393.7,118724073.8,114626625.6,NA
5485854792,5670064168,6077496268,6638937283,7274144351,5654463586,5863733231,5961418094,5180597621,5761588762,NA,7911136757,9567331065,12802281898,13940981798,12861983284,13604832424,15446825318,18530518395,20731243113,23244547385,24417617184,24164603059,24309279706,21665975319,24679795396,30604668357,40376354070,45176811594,43920222525,45495129385,42745329732,41649829860,46775620817,55314732279,63918703507,70140835299,66075143415,56227169851,58762260626,52623281957,53872425917,66627729311,88250885550,1.03905e+11,1.1472e+11,1.11539e+11,1.37189e+11,1.33131e+11,1.21374e+11,1.46518e+11,1.68291e+11,1.76207e+11,1.90907e+11,2.01313e+11,1.78064e+11,1.88943e+11,2.06951e+11,2.12226e+11,2.12891e+11,2.10701e+11,NA
1.08092e+12,1.13664e+12,1.2269e+12,1.32245e+12,1.44536e+12,1.56874e+12,1.72176e+12,1.8483e+12,2.00494e+12,2.20547e+12,2.40372e+12,2.66204e+12,3.08792e+12,3.73074e+12,4.1802e+12,4.6854e+12,5.08149e+12,5.73283e+12,6.88736e+12,7.95568e+12,8.84177e+12,9.00083e+12,8.86618e+12,9.15619e+12,9.57576e+12,1.00853e+13,1.22154e+13,1.41466e+13,1.59455e+13,1.66868e+13,1.8798e+13,1.98959e+13,2.13987e+13,2.16907e+13,2.32743e+13,2.56574e+13,2.58733e+13,2.54784e+13,2.57393e+13,2.70333e+13,2.76292e+13,2.73654e+13,2.85644e+13,3.19486e+13,3.55646e+13,3.7604e+13,3.96773e+13,4.34237e+13,4.60686e+13,4.31225e+13,4.52014e+13,4.86285e+13,4.85794e+13,4.92344e+13,5.02817e+13,4.74686e+13,4.84061e+13,5.05328e+13,5.34757e+13,5.39831e+13,5.23927e+13,NA
NA,NA,NA,NA,NA,63287594.51,67768132.18,107152720.2,188864890.8,239980801.5,256299496,301010587.1,366857738.4,483033932.1,1645917776,2096699189,2560220035,2741169948,2740301390,3733352635,5981760278,7259120151,7554719456,7932541691,8821366532,10005500579,7323822251,7811183095,8386215865,9372171651,11685045514,11341482445,12452275683,12493107932,12918855657,13802600780,15277763329,15837451235,13996914694,15593456177,19507452536,19452000520,20142756047,21633708192,24763712874,31081991678,37215779714,42085379454,60905452536,48388363589,64993498049,77497529259,87408842653,89936020806,92699089727,78710793238,75128738622,80856697009,91505851756,88060858257,73971391417,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3136476964,3723426350,4506546720,6529375933,12037239771,13436837686,16704012231,18809922854,20752026486,26946863064,37417416714,37615307072,35579096336,33610515711,33852774905,32170855239,32577247306,38664036894,43438789099,45483670007,54434614979,56052410087,61143960082,58226834950,60908208892,70232782348,73995136553,76863051372,75292616833,80948689717,91409484062,90943070776,98114311646,1.22146e+11,1.51573e+11,1.83627e+11,2.15786e+11,2.64056e+11,3.23027e+11,2.77199e+11,3.22471e+11,3.96966e+11,4.14203e+11,4.32288e+11,4.46234e+11,3.69953e+11,3.65887e+11,3.98078e+11,4.41564e+11,4.32772e+11,3.75853e+11,NA
3749265015,4118647627,4310163797,4630827383,5204955901,5929231415,6561108778,7464510710,8041999160,8683116338,10027509450,10665896682,9415016360,6383429490,8899191919,11230606061,13168080808,15126060606,17811515152,19688383838,23654444444,28100606061,30725971564,28691889764,31151825467,31144920844,31899070056,33351529275,38472742808,40171018229,40010423970,45625234698,48884606848,51809949334,52293456906,60636022423,63320122807,62433300338,62191955814,62973855719,82017743416,79484403985,79904985385,91760542940,1.0776e+11,1.20055e+11,1.37264e+11,1.52386e+11,1.70078e+11,1.68153e+11,1.77166e+11,2.13587e+11,2.24384e+11,2.31219e+11,2.44361e+11,2.70556e+11,2.78655e+11,3.04567e+11,3.14568e+11,2.79057e+11,2.6261e+11,NA
537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984230,25155888616,27116635565,29440287581,34686224301,40429734384,45599994005,49921464365,54091713776,57907695409,62202725204,64929409212,66984427150,53977036995,NA
2571908062,2899654840,3286773188,3600957771,4356913870,5166861068,6113607728,6204253759,5736083835,6420909790,7432223177,8289582884,9189413409,10994381895,13858441211,16877163792,15947709380,14620386674,12495779622,15962459447,18134029180,21649137620,21793496819,17345624454,17599660054,16548827018,15244232958,20702298397,15439408447,22499559086,26410386669,34341465998,35966302303,34832077221,44882079767,53312793687,55252414130,58147522523,55501467877,50187324568,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,1.02171e+11,1.20551e+11,1.20823e+11,1.47529e+11,1.71762e+11,1.92649e+11,2.01175e+11,2.00789e+11,1.89805e+11,1.91896e+11,2.11007e+11,2.22575e+11,2.28471e+11,2.02014e+11,NA
7515886651,8171186334,4954529277,5505055618,5953766854,6517304758,7189017888,7724873935,8632749269,9571800653,7559179530,8375086047,9067872579,11412421020,15607825070,16875240683,19380945793,22283185056,25762077665,31218507870,36848242784,40499645208,42206011275,37759237658,35730202751,34961565263,33987178952,37791442731,43152077817,48513735777,50508286643,51784207132,60422309297,62036625223,73159245524,84644220102,94648084429,94106183450,74492325247,85640133800,83669693589,78921234457,84307291974,87039145965,95002028505,1.0742e+11,1.27653e+11,1.5598e+11,1.81625e+11,1.75975e+11,2.08369e+11,2.34217e+11,2.61921e+11,2.83903e+11,2.97483e+11,3.06446e+11,3.18627e+11,3.28481e+11,3.46842e+11,3.76823e+11,3.61489e+11,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146297500,156907900,163184900,153963200,165186200,190452900,192382400,198897700,198283900,187522800,185943000,196911100,212397800,221117200,241669800,280457700,298300000,285300000,284700000,274200000,257700000,NA
230496033,244832035,261184037.4,275968039.5,305312043.7,344159480.3,390973233.3,441706910.1,485160824.3,551237316.6,645537126.2,717716130.5,858802035.9,1299105241,1467346060,1356591177,1511856584,1640763204,1947947524,2293621944,2545983008,2498068351,2368584970,2562492525,2552526263,2423373088,2648033766,3143848331,3655979702,3546460177,3219730365,3787394958,4377980510,4974550286,5502786070,4636057476,5155311077,4936615299,3789443015,3477038204,3521339699,3081024212,2999511040,3536411824,3927157867,4865892972,8355006707,9545177014,11670840932,11619637799,14250755231,17984910502,21295659244,21261432791,23210682538,21723531173,20759069103,22742613554,24109509853,24751344552,24668899683,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65977749037,85500935935,94337050693,96045645026,1.10803e+11,1.42293e+11,1.60193e+11,1.59358e+11,1.74686e+11,1.70031e+11,1.72219e+11,1.90905e+11,1.99072e+11,2.17827e+11,2.5511e+11,3.06144e+11,3.44622e+11,4.29029e+11,5.33609e+11,4.39738e+11,4.79834e+11,5.28301e+11,4.98524e+11,5.21016e+11,5.42477e+11,4.77812e+11,4.7263e+11,5.26509e+11,5.87412e+11,5.97281e+11,5.96624e+11,NA
21065947419,21664470801,23716012711,27638759802,25746879876,29018998918,31873045223,30093890616,31718919579,35923881390,43944295265,42952955521,49965456356,61376064981,87045160364,99444323975,1.16628e+11,1.2905e+11,1.43733e+11,1.81415e+11,2.2192e+11,3.10715e+11,2.91739e+11,2.32642e+11,2.12229e+11,2.19612e+11,2.13221e+11,2.35608e+11,2.39086e+11,2.34482e+11,3.72301e+11,1.73652e+11,1.64213e+11,1.46232e+11,1.36233e+11,1.73751e+11,1.92719e+11,2.12332e+11,2.19169e+11,2.39626e+11,2.77551e+11,2.6524e+11,3.04065e+11,3.304e+11,4.12506e+11,5.1492e+11,6.47728e+11,7.84336e+11,9.82331e+11,8.91723e+11,1.03778e+12,1.19964e+12,1.30639e+12,1.43583e+12,1.51129e+12,1.31825e+12,1.20555e+12,1.25867e+12,1.34463e+12,1.40774e+12,1.29315e+12,NA
1691900000,1865100000,2094400000,2333600000,2570500000,2881500000,3170500000,3532700000,3941700000,4460700000,5034700000,5646800000,6328900000,7002400000,7684800000,8198300000,8968600000,9910900000,1.1165e+10,1.275e+10,14436100000,15955700000,16764200000,17276600000,19162600000,20289200000,22009300000,24025800000,26385800000,28161200000,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086400000,5.7841e+10,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,1.00352e+11,1.01565e+11,1.0245e+11,1.02446e+11,1.03376e+11,1.04337e+11,1.03446e+11,1.00925e+11,1.04915e+11,1.03138e+11,NA
